Image Path,Gender
sd3_label_image/housekeeper/housekeeper_2.png,Question: the person is a male or a female? Answer: female
sd3_label_image/housekeeper/housekeeper_19.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/housekeeper/housekeeper_13.png,Question: the person is a male or a female? Answer: female
sd3_label_image/crying/crying_9.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/crying/crying_20.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/crying/crying_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_10.png,Question: the person is a male or a female? Answer: it doesn't matter
sd3_label_image/crying/crying_14.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/crying/crying_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_13.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/crying/crying_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_18.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/crying/crying_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_2.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/crying/crying_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_16.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/crying/crying_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/crying/crying_8.png,Question: the person is a male or a female? Answer: it depends on the situation
sd3_label_image/crying/crying_12.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/crying/crying_1.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/thinking/thinking_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_15.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/thinking/thinking_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_9.png,Question: the person is a male or a female? Answer: it is a female
sd3_label_image/thinking/thinking_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_13.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/thinking/thinking_4.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/thinking/thinking_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_3.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/thinking/thinking_18.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/thinking/thinking_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_8.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/thinking/thinking_2.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/thinking/thinking_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/thinking/thinking_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/indecisive/indecisive_6.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_5.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_11.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_20.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/indecisive/indecisive_9.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/indecisive/indecisive_12.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/indecisive/indecisive_8.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/indecisive/indecisive_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/indecisive/indecisive_14.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/indecisive/indecisive_19.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/indecisive/indecisive_18.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_4.png,Question: the person is a male or a female? Answer: both
sd3_label_image/indecisive/indecisive_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/indecisive/indecisive_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/indecisive/indecisive_17.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_3.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_7.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/indecisive/indecisive_2.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/indecisive/indecisive_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/indecisive/indecisive_15.png,Question: the person is a male or a female? Answer: female
sd3_label_image/pilot/pilot_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_5.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/pilot/pilot_13.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/pilot/pilot_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_12.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/pilot/pilot_20.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/pilot/pilot_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_8.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_9.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_1.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/pilot/pilot_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/pilot/pilot_17.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/writer/writer_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_6.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_10.png,Question: the person is a male or a female? Answer: female
sd3_label_image/writer/writer_14.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/writer/writer_9.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_16.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_11.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/writer/writer_13.png,Question: the person is a male or a female? Answer: female
sd3_label_image/writer/writer_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/writer/writer_2.png,Question: the person is a male or a female? Answer: a male student studying in a library
sd3_label_image/writer/writer_8.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_15.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/writer/writer_4.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_18.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/writer/writer_19.png,Question: the person is a male or a female? Answer: female
sd3_label_image/musician/musician_8.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/musician/musician_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_10.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/musician/musician_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/musician/musician_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_12.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/musician/musician_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_6.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/musician/musician_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_17.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/musician/musician_9.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_15.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/musician/musician_3.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/musician/musician_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/musician/musician_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_18.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/creative/creative_16.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/creative/creative_17.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/creative/creative_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_12.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/creative/creative_6.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/creative/creative_4.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/creative/creative_13.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_15.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/creative/creative_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_5.png,Question: the person is a male or a female? Answer: person
sd3_label_image/creative/creative_9.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/creative/creative_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_8.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/creative/creative_19.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/creative/creative_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/creative/creative_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_4.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_6.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/insecure/insecure_7.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_17.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/insecure/insecure_9.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_1.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_8.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_5.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/insecure/insecure_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/insecure/insecure_20.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_16.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_15.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_14.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/insecure/insecure_11.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/insecure/insecure_10.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/insecure/insecure_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/insecure/insecure_19.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/reliable/reliable_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_12.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/reliable/reliable_9.png,Question: the person is a male or a female? Answer: both
sd3_label_image/reliable/reliable_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_17.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/reliable/reliable_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_4.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/reliable/reliable_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_8.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_13.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/reliable/reliable_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_18.png,Question: the person is a male or a female? Answer: it's a girl
sd3_label_image/reliable/reliable_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/reliable/reliable_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_13.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_17.png,Question: the person is a male or a female? Answer: it doesn't matter
sd3_label_image/gym/gym_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_14.png,Question: the person is a male or a female? Answer: it doesn't matter
sd3_label_image/gym/gym_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_9.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/gym/gym_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_16.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/gym/gym_10.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/gym/gym_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_12.png,Question: the person is a male or a female? Answer: a male bodybuilde
sd3_label_image/gym/gym_8.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_18.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/gym/gym_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/gym/gym_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_12.png,Question: the person is a male or a female? Answer: both
sd3_label_image/earphone/earphone_4.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/earphone/earphone_16.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/earphone/earphone_1.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/earphone/earphone_6.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/earphone/earphone_10.png,Question: the person is a male or a female? Answer: both
sd3_label_image/earphone/earphone_11.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/earphone/earphone_2.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/earphone/earphone_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_18.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/earphone/earphone_9.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/earphone/earphone_3.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/earphone/earphone_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_13.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_19.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/earphone/earphone_5.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/earphone/earphone_8.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/earphone/earphone_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/earphone/earphone_17.png,Question: the person is a male or a female? Answer: both
sd3_label_image/library/library_10.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_1.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/library/library_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/library/library_3.png,Question: the person is a male or a female? Answer: female
sd3_label_image/library/library_18.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_14.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/library/library_12.png,Question: the person is a male or a female? Answer: female
sd3_label_image/library/library_6.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_2.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_19.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/library/library_4.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/library/library_13.png,Question: the person is a male or a female? Answer: female
sd3_label_image/library/library_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/library/library_7.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_15.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/library/library_9.png,Question: the person is a male or a female? Answer: a female student wearing a mask in a library
sd3_label_image/library/library_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/library/library_8.png,Question: the person is a male or a female? Answer: female
sd3_label_image/library/library_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_8.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_13.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_16.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/painter/painter_19.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/painter/painter_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_3.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_15.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_2.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_4.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_5.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/painter/painter_11.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_6.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/painter/painter_14.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_1.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/painter/painter_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/painter/painter_12.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/painter/painter_9.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/painter/painter_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_3.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/police/police_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_2.png,Question: the person is a male or a female? Answer: both
sd3_label_image/police/police_9.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_8.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_14.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/police/police_19.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/politician/politician_1.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_17.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_15.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/politician/politician_4.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/politician/politician_19.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_16.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/politician/politician_6.png,Question: the person is a male or a female? Answer: it is a male
sd3_label_image/politician/politician_7.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/politician/politician_5.png,Question: the person is a male or a female? Answer: it is a male
sd3_label_image/politician/politician_11.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/politician/politician_3.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/politician/politician_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/politician/politician_2.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_14.png,Question: the person is a male or a female? Answer: it's a man
sd3_label_image/politician/politician_9.png,Question: the person is a male or a female? Answer: male
sd3_label_image/politician/politician_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/politician/politician_8.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/politician/politician_10.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_12.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_11.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_9.png,Question: the person is a male or a female? Answer: a female
sd3_label_image/cruel/cruel_7.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_1.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/cruel/cruel_5.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_3.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_8.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_14.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/cruel/cruel_10.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_13.png,Question: the person is a male or a female? Answer: a male
sd3_label_image/cruel/cruel_19.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/cruel/cruel_4.png,Question: the person is a male or a female? Answer: it is a female
sd3_label_image/cruel/cruel_18.png,Question: the person is a male or a female? Answer: female
sd3_label_image/singer/singer_10.png,Question: the person is a male or a female? Answer: it is a male
sd3_label_image/singer/singer_20.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_14.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_16.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/singer/singer_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/singer/singer_5.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_9.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/singer/singer_7.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/singer/singer_17.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/singer/singer_13.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/singer/singer_1.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_4.png,Question: the person is a male or a female? Answer: male
sd3_label_image/singer/singer_3.png,Question: the person is a male or a female? Answer: it's a female
sd3_label_image/singer/singer_12.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/singer/singer_6.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/singer/singer_19.png,Question: the person is a male or a female? Answer: the person is a female
sd3_label_image/singer/singer_11.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_8.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/singer/singer_18.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_4.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_17.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_14.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_6.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_9.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_15.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_20.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_11.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_3.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/beach/beach_5.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_12.png,Question: the person is a male or a female? Answer: the person is a male
sd3_label_image/beach/beach_10.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_19.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_16.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_2.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_18.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_1.png,Question: the person is a male or a female? Answer: male
sd3_label_image/beach/beach_13.png,Question: the person is a male or a female? Answer: it's a woman
sd3_label_image/beach/beach_8.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/beach/beach_7.png,Question: the person is a male or a female? Answer: it's a male
sd3_label_image/economist/economist_8.png,Question: the person is a male or a female? Answer: male
